SaleID,price
244,3719.524459
245,286.3524605
246,2401.666349
247,2189.535148
248,2856.684204
249,1546.318698
250,4072.720312
251,833.0411689
252,914.694668
253,16621.30408
254,2239.926727
255,4276.666529
256,10205.74615
257,446.0464567
258,6790.640301
259,8787.577917
260,1902.783151
261,9812.566173
262,2434.039948
263,701.0239578
264,4435.861284
265,923.1429713
266,1741.512701
267,497.4247383
268,5822.323977
269,1374.837274
270,11474.05327
271,1183.992883
272,3899.047844
273,27988.69356
274,24875.95679
275,685.5668483
276,99.56600223
277,2113.120999
278,12174.95199
279,40937.9295
280,7959.63078
281,3262.820792
282,917.086895
283,702.5278667
284,23606.26302
285,3994.804615
286,8252.067346
287,17087.26239
288,808.0387303
289,1836.789025
290,351.5757494
291,5171.243182
292,21042.24279
293,9214.117159
294,2906.607051
295,14518.99067
296,970.1562358
297,9635.536997
298,391.2781769
299,3569.906426
300,216.6637545
301,4042.245509
302,30152.5273
303,675.1546904
304,3550.036813
305,931.3451809
306,2502.196289
307,4931.754756
308,12913.97691
309,1254.277163
310,1798.299432
311,992.6640538
312,13731.87196
313,8830.317238
314,7033.717154
315,509.1839754
316,2021.728846
317,17958.01881
318,17529.29788
319,5974.591889
320,16917.83399
321,3545.746464
322,2604.91683
323,4200.937234
324,10000.06887
325,981.2996357
326,1261.836921
327,491.6826925
328,389.3334487
329,2060.461754
330,7903.12891
331,9796.415322
332,213.0866589
333,61164.95494
334,2783.384547
335,199.9963157
336,9772.88249
337,791.3117196
338,3561.510526
339,12561.3628
340,3302.922485
341,11127.52225
342,5715.698768
343,2629.140095
344,2751.236359
345,3984.599819
346,14258.98652
347,3495.798859
348,8030.729953
349,2532.1664
350,1572.659403
351,1756.960054
352,21331.98457
353,12249.7089
354,919.3293072
355,2306.966128
356,13342.26304
357,1927.085963
358,744.5323748
359,13903.39334
360,5880.679251
361,4009.408152
362,1650.467669
363,2325.047005
364,22303.00409
365,1042.162335
366,11566.17579
367,6088.500339
368,26258.8652
369,1818.405552
370,1415.068381
371,784.5858513
372,10862.69718
373,1944.070791
374,4562.80582
375,3994.462927
376,2400.355257
377,837.3561672
378,7267.39906
379,10790.59425
380,2948.61444
381,4342.387135
382,5772.520113
383,12584.94438
384,3648.645937
385,3449.563143
386,1567.760031
387,5378.600266
388,6788.123163
389,5924.307227
390,860.6879552
391,167.2765381
392,1217.400947
393,1271.705971
394,2234.958491
395,1862.851219
396,2609.830787
397,2298.892441
398,6821.865174
399,17950.6206
400,781.5601552
401,8513.298742
402,7211.134627
403,1165.004594
404,1101.394411
405,6834.63851
406,6776.475043
407,4566.327696
408,1950.713179
409,9940.03955
410,16880.91417
411,10477.10361
412,4369.225893
413,2835.109349
414,5256.830126
415,13037.87005
416,10181.74425
417,16092.50828
418,1835.699223
419,2063.611467
420,1035.98756
421,9018.467684
422,4838.565602
423,18468.58321
424,730.0704014
425,7816.889462
426,3507.465195
427,7768.049709
428,471.843904
429,13784.21154
430,6333.2887
431,2752.908717
432,1508.362686
433,652.273427
434,10377.59129
435,3135.574024
436,41537.28821
437,619.2662075
438,721.6292884
439,1760.034138
440,1115.341921
441,1448.90256
442,429.2132941
443,3182.89693
444,3295.885591
445,14056.47402
446,18330.67429
447,10959.09648
448,151.0724249
449,13754.12121
450,23515.99508
451,5994.700169
452,1222.622912
453,4532.633459
454,11551.51514
455,7133.84989
456,7048.007986
457,17371.2653
458,1389.962121
459,10041.87116
460,10682.18228
461,4041.073457
462,1508.246199
463,8976.367141
464,3723.233477
465,5600.096628
466,11704.5999
467,1816.39718
468,12477.03501
469,5509.791699
470,4624.217671
471,1835.94298
472,4076.66559
473,10839.92304
474,3294.548369
475,1174.809892
476,743.5871259
477,835.2357412
478,5253.935162
479,707.9539999
480,1301.018801
481,5394.479186
482,1460.691016
483,1214.34672
484,2460.119921
485,1882.563287
486,1471.101139
487,777.4858886
488,1194.733997
489,958.5177086
490,1087.459616
491,9556.664287
492,10452.81661
493,4275.357265
494,4422.87984
495,15673.38587
496,7938.130094
497,2347.475886
498,3159.045023
499,67245.33764
500,10486.88932
501,3633.242733
502,10958.32577
503,7905.157648
504,15132.331
505,2473.850021
506,4309.903611
507,2420.994826
508,1859.051641
509,1422.776003
510,8820.413072
511,3480.83359
512,1760.357479
513,6771.977424
514,1012.331675
515,710.9617262
516,2069.457468
517,867.5550692
518,847.6443561
519,1874.161371
520,5005.416748
521,5375.666732
522,8504.165795
523,16843.17539
524,22742.01102
525,3123.155436
526,13152.14335
527,770.6357598
528,1142.918656
529,7983.430096
530,2989.400866
531,7358.240601
532,6301.212149
533,7383.482497
534,1369.003883
535,13754.63811
536,12903.54291
537,6659.258225
538,511.8297601
539,2218.91903
540,11859.00255
541,13324.33259
542,8676.472232
543,1329.581755
544,10722.82767
545,6989.033865
546,840.8683398
547,5196.566847
548,1845.532936
549,1900.203592
550,844.3284528
551,3337.560869
552,29322.26674
553,6355.410343
554,1815.759998
555,8845.933654
556,4182.732339
557,22060.65586
558,5899.838529
559,2827.12629
560,5512.982038
561,2492.417276
562,2670.888462
563,978.4256024
564,9685.006456
565,14762.78592
566,1771.816382
567,3773.619887
568,1195.062395
569,1029.171322
570,7658.239145
571,1545.568526
572,16074.70954
573,2529.725846
574,10011.71
575,11847.25443
576,1792.330916
577,1335.631755
578,462.1369802
579,13065.79943
580,366.6797413
581,4818.909061
582,27827.64732
583,4501.27976
584,2353.071684
585,13129.06638
586,499.9767601
587,13314.82066
588,4024.370558
589,508.9443668
590,5348.005474
591,11907.00079
592,12111.46804
593,1634.217952
594,14272.65829
595,1663.985727
596,23944.81015
597,1799.048403
598,6870.705422
599,5216.821817
600,646.4415812
601,8451.593095
602,1566.252661
603,18454.92827
604,10517.06925
605,2244.2776
606,1957.003647
607,4866.549421
608,4810.233949
609,1442.72068
610,1053.556676
611,1505.067376
612,1812.063931
613,7831.749544
614,932.6068679
615,30168.03291
616,570.5647464
617,9671.130747
618,580.8268328
619,1789.648639
620,13268.19981
621,3419.694195
622,8236.577109
623,9868.581006
624,9599.479204
625,363.545357
626,5159.892017
627,2874.128286
628,7004.83448
629,616.5939142
630,1096.854186
631,4746.993219
632,13330.43171
633,1721.824759
634,5910.590591
635,7442.593933
636,2216.704118
637,5853.685748
638,599.4964589
639,13534.63704
640,6991.838434
641,999.9064149
642,20405.06872
643,9759.09227
644,5872.962823
645,23234.74698
646,16599.66104
647,11144.0166
648,3127.612109
649,4686.192409
650,12215.78208
651,4431.492009
652,1323.199471
653,27944.9007
654,1016.394462
655,4262.440209
656,5127.16406
657,999.1368629
658,13301.66117
659,1270.040897
660,8477.458899
661,1180.941098
662,337.4907249
663,7778.174434
664,2863.077845
665,10494.55416
666,1158.778292
667,1389.769779
668,5797.282484
669,3921.67912
670,4799.004513
671,6265.602779
672,3888.661383
673,2153.499331
674,5099.034057
675,20211.49469
676,4578.415327
677,1418.908005
678,858.2864849
679,1987.831589
680,4041.776872
681,2541.948451
682,25785.55201
683,2421.499942
684,6549.582002
685,2187.004341
686,978.7567536
687,18967.36998
688,2917.933758
689,1904.038544
690,1176.709728
691,833.3265331
692,12710.09262
693,951.3948255
694,5152.137295
695,5085.749112
696,6786.889975
697,1335.778601
698,2469.302648
699,37690.42517
700,1188.539494
701,26133.91546
702,949.0615876
703,9444.833666
704,13551.5483
705,5872.512799
706,1059.804608
707,11134.22063
708,4469.0747
709,1302.552803
710,1751.252931
711,11172.42564
712,4396.142333
713,7032.152308
714,7320.620285
715,2555.19803
716,18973.10188
717,280.9139962
718,45388.77264
719,9364.174348
720,5257.480883
721,5768.519942
722,3195.192291
723,2838.586067
724,3317.883907
725,1461.546435
726,973.5793516
727,1544.702982
728,10532.24516
729,31460.53369
730,2917.757646
731,5869.868695
732,6471.489495
733,13258.95412
734,3414.267242
735,3183.681329
736,5366.958536
737,2455.418451
738,24589.48594
739,14201.07394
740,1832.752833
741,310.1766968
742,4720.944337
743,349.4496258
744,668.5425944
745,1442.410301
746,1055.912434
747,2467.832641
748,1047.880905
749,10509.33186
750,1228.057587
751,1151.460518
752,6107.043546
753,76234.62023
754,9043.8244
755,1163.504621
756,1314.118648
757,11700.09759
758,21691.49451
759,62871.66296
760,463.8678
761,1489.462871
762,3524.386357
763,641.8627315
764,12271.50916
765,9779.138797
766,2574.9395
767,2223.193598
768,2656.465346
769,3864.159663
770,3116.519898
771,837.2325076
772,1222.08447
773,-53.112566
774,1563.026534
775,3464.698365
776,2435.69951
777,2433.704993
778,14896.96623
779,2918.251019
780,1706.486606
781,15014.28641
782,4716.150638
783,33230.24395
784,737.1276653
785,2282.135048
786,11396.31209
787,7930.172909
788,1104.579095
789,21070.50162
790,2794.83766
791,2689.017516
792,7613.900644
793,1027.813377
794,2427.882398
795,6217.751292
796,3179.393055
797,9082.514256
798,4117.293355
799,1882.771225
800,7355.340677
801,2104.811719
802,7584.757462
803,863.7239079
804,15332.15113
805,6849.053889
806,4078.333115
807,12938.37229
808,5135.339472
809,15433.94837
810,2021.32355
811,231.1693906
812,877.2809336
813,1389.144631
814,813.4142656
815,1891.668373
816,1754.20026
817,1665.542898
818,22710.66418
819,7142.3902
820,852.9816565
821,10025.07932
822,6998.908422
823,7429.227
824,2214.799093
825,1921.776718
826,2850.867339
827,3049.940731
828,12444.61675
829,12343.58408
830,6191.629344
831,1370.446158
832,1386.420773
833,8366.692459
834,4650.674395
835,7646.939652
836,4337.668566
837,12181.1181
838,720.9670233
839,549.7861593
840,6331.097122
841,6003.404296
842,1494.298863
843,813.4236036
844,3347.603323
845,2870.737311
846,5018.354231
847,7943.306444
848,1436.722937
849,5760.933179
850,1406.214692
851,11652.29343
852,15196.51352
853,15199.70475
854,2494.647571
855,2857.628839
856,3007.197686
857,1657.1877
858,1095.836911
859,147.2422707
860,10517.58202
861,1333.36009
862,1203.527395
863,1191.341554
864,3064.807735
865,4313.143386
866,8060.580169
867,255.9350729
868,20554.09087
869,5638.596672
870,2683.85965
871,900.1325475
872,3450.795314
873,1510.153338
874,4371.065576
875,501.8040581
876,2727.868664
877,1636.339391
878,774.3589109
879,4816.004972
880,10666.19439
881,790.0259707
882,213.0141033
883,20899.17023
884,1153.033987
885,22942.99043
886,14269.45829
887,360.0468179
888,6902.255089
889,1093.327826
890,1585.84178
891,6473.067234
892,3623.754652
893,1216.887023
894,1463.325732
895,7623.372251
896,1000.302901
897,2843.370301
898,17150.70371
899,10292.07791
900,1597.496496
901,5778.470469
902,4987.850139
903,553.9281958
904,34314.28851
905,1419.194285
906,2226.489227
907,8951.65269
908,1021.194556
909,3139.526462
910,947.7855953
911,889.8991341
912,6679.89599
913,5429.155096
914,5657.659793
915,3690.395734
916,4340.721294
917,1912.954982
918,9224.202273
919,3558.402338
920,895.771658
921,2502.561903
922,1674.172835
923,2937.041885
924,1447.129105
925,6725.881669
926,375.6099479
927,2455.57838
928,3412.052924
929,21739.44567
930,4048.79461
931,13633.87706
932,7790.270136
933,392.6705176
934,8222.1463
935,1830.274335
936,6104.923318
937,2025.440324
938,541.289623
939,1341.518646
940,5387.271498
941,6779.169185
942,5666.624367
943,3984.181517
944,1841.601824
945,10011.71
946,3061.942638
947,1420.019362
948,4210.005983
949,5162.318596
950,79248.63257
951,8173.51324
952,6528.017261
953,2729.869203
954,2172.581644
955,8890.012922
956,8717.360478
957,3181.756598
958,10118.47463
959,996.1001956
960,2325.465217
961,11034.55519
962,2007.156228
963,7378.303187
964,2054.283155
965,1424.752911
966,1113.514643
967,15882.35788
968,4144.480354
969,2389.95507
970,925.8236752
971,1192.945265
972,2107.163745
973,6058.856747
974,9223.045579
975,6947.039027
976,10412.46284
977,396.3412453
978,14363.87739
979,182.1124304
980,322.5772468
981,2608.019693
982,1512.32868
983,5954.530443
984,1672.769491
985,3909.988891
986,34172.43114
987,4527.806941
988,2943.157608
989,2589.076315
990,12009.21922
991,3147.19805
992,5668.430575
993,1117.356173
994,827.8398963
995,1802.975997
996,4542.729776
997,898.3580957
998,5470.559189
999,3123.277245
1000,9568.041418
1001,1010.629697
1002,-25.42904177
1003,2597.037117
1004,159.5942297
1005,5885.080377
1006,877.4528469
1007,7959.785815
1008,1879.582982
1009,15055.83349
1010,1046.789759
1011,272.1162855
1012,4316.881281
1013,426.9020787
1014,11233.84344
1015,17578.43719
1016,1468.414368
1017,2483.266076
1018,1728.215255
1019,2709.781376
1020,4524.10168
1021,1725.867344
1022,1023.998798
1023,725.4422329
1024,4619.793454
1025,16309.94697
1026,2490.291638
1027,5412.219796
1028,7635.233782
1029,2142.317674
1030,4995.728806
1031,7095.324318
1032,598.3153448
1033,933.3883718
1034,13754.61461
1035,3078.781252
1036,1892.411972
1037,929.2153789
1038,648.8097071
1039,12125.18363
1040,668.2406757
1041,16040.38314
1042,1475.917369
1043,383.4910508
1044,156.3428892
1045,3489.095033
1046,302.6119068
1047,10827.43904
1048,1146.018541
1049,5521.554491
1050,447.7059932
1051,2519.202666
1052,19105.6829
1053,2094.837852
1054,3160.005036
1055,3336.829009
1056,594.9112135
1057,463.399735
1058,6068.760104
1059,1556.62713
1060,14142.36241
1061,4087.153674
1062,1777.550503
1063,3824.099703
1064,8199.655067
1065,8388.151447
1066,864.2883739
1067,16864.729
1068,8235.523879
1069,7954.21374
1070,599.2577336
1071,3540.110954
1072,11691.64969
1073,1903.396004
1074,1954.229597
1075,1219.20054
1076,294.8372217
1077,915.0373104
1078,1373.897178
1079,7943.349154
1080,2270.451922
1081,3820.426695
1082,1134.741844
1083,2553.568251
1084,12049.77208
1085,673.9591653
1086,1613.135591
1087,4648.458611
1088,32512.52727
1089,917.6258343
1090,1607.417446
1091,5375.461901
1092,124.6554617
1093,1362.442789
1094,9920.533052
1095,16855.35613
1096,5646.038209
1097,1896.464422
1098,5943.35521
1099,911.0121658
1100,3338.92283
1101,3048.060062
1102,1419.555522
1103,22822.75603
1104,15684.93967
1105,1552.481335
1106,791.0067411
1107,984.2057998
1108,19245.77567
1109,1591.761038
1110,1667.925547
1111,2345.494717
1112,165.5080398
1113,650.9177448
1114,5759.319736
1115,391.7474295
1116,6424.934467
1117,4812.292116
1118,10601.36233
1119,1279.229391
1120,23916.63911
1121,16238.76084
1122,4648.503355
1123,2623.269194
1124,2887.383439
1125,6059.977387
1126,2466.339542
1127,10527.89656
1128,6673.09389
1129,7955.371136
1130,251.728117
1131,10472.0606
1132,6046.886461
1133,4479.397356
1134,2153.615041
1135,8517.836916
1136,12567.00799
1137,3346.398938
1138,1634.721199
1139,22513.87262
1140,7494.13808
1141,5888.973819
1142,2322.063048
1143,5361.878885
1144,2032.029099
1145,1447.714088
1146,11856.2506
1147,6595.784301
1148,5634.376453
1149,767.280181
1150,1495.279746
1151,3359.000537
1152,2618.391127
1153,2303.889052
1154,436.2475904
1155,1893.827738
1156,1200.972322
1157,11105.48993
1158,10355.84424
1159,2459.483659
1160,577.4633228
1161,426.2590111
1162,7865.738177
1163,720.2225707
1164,2733.117588
1165,306.5556372
1166,1465.075559
1167,4808.284343
1168,7274.969149
1169,5681.717145
1170,15750.7968
1171,4913.974858
1172,10394.10588
1173,772.7727206
1174,1586.378615
1175,2323.925534
1176,760.7523147
1177,6330.657509
1178,2296.141682
1179,863.960901
1180,4856.653042
1181,10887.48421
1182,6202.419211
1183,893.8973325
1184,3653.445829
1185,8052.784162
1186,12707.2868
1187,1166.073524
1188,2872.292368
1189,22121.73713
1190,13679.34262
1191,1805.568729
1192,1585.234528
1193,3515.23508
1194,1073.502214
1195,1825.538223
1196,1272.020087
1197,5206.07544
1198,2422.646402
1199,611.9719442
1200,6677.933125
1201,7251.890573
1202,1290.277927
1203,840.5822037
1204,2143.880773
1205,8222.882624
1206,33268.7363
1207,11190.88277
1208,11747.66654
1209,9095.87738
1210,1017.02954
1211,920.269904
1212,15182.62546
1213,9392.10963
1214,11488.90695
1215,10029.88459
1216,8293.921575
1217,8742.936502
1218,10498.57904
1219,317.6172712
1220,6966.814378
1221,947.7811234
1222,2590.714765
1223,1208.148902
1224,24440.73922
1225,17886.85192
1226,1339.820781
1227,1128.160951
1228,9863.724854
1229,3950.109824
1230,362.571767
1231,7215.706279
1232,2349.218191
1233,14019.60915
1234,4045.336815
1235,5866.220577
1236,6347.678259
1237,2323.661919
1238,8111.108112
1239,1820.716181
1240,2046.761583
1241,12144.99033
1242,9087.888345
1243,16940.19614
1244,11040.17347
1245,4313.621212
1246,17361.66667
1247,2839.32852
1248,8408.51279
1249,519.1976362
1250,4251.885324
1251,3995.771584
1252,958.6187444
1253,1841.241781
1254,3619.041816
1255,377.7706923
1256,2681.75407
1257,3010.862921
1258,5120.090712
1259,8787.301374
1260,9962.971637
1261,9226.237009
1262,7315.146081
1263,32535.31763
1264,4923.093379
1265,5944.504473
1266,811.8769838
1267,2931.839923
1268,717.3766121
1269,2420.775285
1270,1326.989617
1271,1290.707228
1272,1238.806908
1273,5792.247566
1274,186.0041326
1275,9727.548121
1276,11922.83181
1277,5317.924344
1278,7505.094122
1279,6334.361618
1280,644.8038369
1281,285.8949918
1282,2238.68484
1283,5440.0511
1284,936.5491213
1285,1123.36955
1286,5296.310713
1287,7290.312998
1288,2038.559363
1289,7955.933498
1290,7343.329273
1291,6081.340616
1292,654.6353231
1293,14815.33412
1294,1657.544121
1295,8291.598195
1296,1011.075648
1297,2999.600434
1298,3601.016777
1299,1174.935605
1300,3546.727506
1301,13680.77977
1302,669.4199158
1303,8139.136974
1304,753.9008234
1305,606.1652928
1306,2307.769033
1307,7810.785788
1308,4162.75162
1309,3703.408057
1310,3743.258068
1311,1086.432759
1312,318.9918811
1313,2760.031067
1314,658.469134
1315,819.3598754
1316,1139.169699
1317,8168.100606
1318,18467.38324
1319,5984.358646
1320,9120.131257
1321,1548.703967
1322,20716.87977
1323,27730.58015
1324,1630.641516
1325,9730.214013
1326,886.3892813
1327,1603.470783
1328,2050.134335
1329,436.2651134
1330,407.4362364
1331,2761.867829
1332,3706.729929
1333,1535.71359
1334,25531.81623
1335,4122.346021
1336,13421.8615
1337,9870.321968
1338,2737.017941
1339,8552.72816
1340,4854.086033
1341,8221.017319
1342,4081.294023
1343,1685.232704
1344,14530.54383
1345,1676.233567
1346,3107.838481
1347,13283.24368
1348,3767.027318
1349,2590.987736
1350,1603.121049
1351,2877.848188
1352,1975.465653
1353,2032.392004
1354,2508.678542
1355,2710.50139
1356,1324.627643
1357,20235.59249
1358,1200.800077
1359,4883.495785
1360,12805.43801
1361,14006.34218
1362,4153.249507
1363,10322.84029
1364,2137.111953
1365,989.0900311
1366,5143.120568
1367,1199.734176
1368,20888.64593
1369,3326.035245
1370,7727.752986
1371,1641.17033
1372,2371.06838
1373,2841.074561
1374,1916.341595
1375,9438.800643
1376,8996.829755
1377,1937.595642
1378,7721.282607
1379,4370.097822
1380,7526.850963
1381,12721.24899
1382,4433.797869
1383,9250.115742
1384,21267.50893
1385,2282.689446
1386,2415.021997
1387,882.5444376
1388,4868.642579
1389,8898.701854
1390,4007.817929
1391,8331.376666
1392,648.2028234
1393,713.1883257
1394,3397.268112
1395,6424.193117
1396,490.0278251
1397,9389.280961
1398,5318.782836
1399,8089.022449
1400,9048.277725
1401,2861.493093
1402,1397.466807
1403,1291.752046
1404,3765.143682
1405,4408.074282
1406,24130.03756
1407,2575.935414
1408,7544.143983
1409,8873.065663
1410,840.2219287
1411,7518.656341
1412,1729.550114
1413,2669.571259
1414,5778.470469
1415,7350.234864
1416,2093.16169
1417,167.9821215
1418,8034.421854
1419,659.0901333
1420,4528.335021
1421,1175.225744
1422,1373.420935
1423,6491.262706
1424,2188.508305
1425,752.5709058
1426,9722.20716
1427,1756.757864
1428,15203.95388
1429,9453.063308
1430,1788.110655
1431,8133.926948
1432,617.7320266
1433,5956.693044
1434,3817.972048
1435,1085.613692
1436,2192.653573
1437,2361.105176
1438,1642.473449
1439,610.7011293
1440,1330.129722
1441,1707.831021
1442,3487.857105
1443,2412.500513
1444,1922.957303
1445,2487.200321
1446,1794.194529
1447,2510.071853
1448,5534.859167
1449,5429.40905
1450,4030.70955
1451,16272.4575
1452,1713.424894
1453,1425.749334
1454,239.3097387
1455,200.5601167
1456,31165.47392
1457,3977.316083
1458,8500.13342
1459,610.1364348
1460,1074.195564
1461,5986.901267
1462,4316.123244
1463,1359.79792
1464,1834.612154
1465,6180.817733
1466,7423.486228
1467,2457.37449
1468,309.1113229
1469,2009.111543
1470,11348.11429
1471,2016.255708
1472,4603.712309
1473,5944.232503
1474,7967.354899
1475,21749.95223
1476,10820.55552
1477,1756.808721
1478,5447.320085
1479,9168.745467
1480,909.4089442
1481,465.3930822
1482,184.3962089
1483,1691.155944
1484,22190.22881
1485,1734.275565
1486,942.7996036
1487,7636.298465
1488,990.5882688
1489,1947.454088
1490,3122.928726
1491,12420.79561
1492,3095.963249
1493,647.2074916
1494,4958.461471
1495,69812.29284
1496,3319.470022
1497,2531.236659
1498,16042.52476
1499,12360.25096
1500,563.8554534
1501,25099.45033
1502,2997.489133
1503,27623.85107
1504,154.2258791
1505,2910.32129
1506,1803.315301
1507,3982.092394
1508,3588.333826
1509,1352.673063
1510,5268.803048
1511,6621.967704
1512,194.9697664
1513,11204.29813
1514,1274.669278
1515,2489.360125
1516,11038.80429
1517,1682.397113
1518,7442.209833
1519,1567.26025
1520,1458.106578
1521,220.6775801
1522,1927.593444
1523,1952.879085
1524,8459.190498
1525,513.1331544
1526,13082.60793
1527,6652.230373
1528,9162.032421
1529,2076.937247
1530,173.6475847
1531,8989.783586
1532,414.1265754
1533,1380.731239
1534,4897.768806
1535,7659.057498
1536,1474.829629
1537,1369.310871
1538,4415.947464
1539,3808.920851
1540,11824.15505
1541,9946.072047
1542,5135.436637
1543,1541.488192
1544,3133.124451
1545,3278.241608
1546,1562.843712
1547,2597.452151
1548,915.0592531
1549,3062.645949
1550,2091.509809
1551,1884.159789
1552,7223.095482
1553,7812.370172
1554,1097.138227
1555,7546.192394
1556,1637.216556
1557,6829.291331
1558,5946.25618
1559,8778.869874
1560,1641.945783
1561,9525.828084
1562,7202.023179
1563,2527.98884
1564,6433.582232
1565,27099.96491
1566,1984.177304
1567,496.2407353
1568,1632.734925
1569,4501.117656
1570,12112.36698
1571,6753.262918
1572,13899.3313
1573,5799.327805
1574,2991.112897
1575,1339.473686
1576,1769.372935
1577,4786.252139
1578,1730.01901
1579,5868.160835
1580,922.2485184
1581,1566.173925
1582,4288.402898
1583,1392.757978
1584,651.1336087
1585,10502.70822
1586,1518.371069
1587,4128.098952
1588,32901.31082
1589,10469.96377
1590,223.3765624
1591,1804.535168
1592,16281.94917
1593,2079.400134
1594,432.9337577
1595,3596.110343
1596,17945.85929
1597,700.4722086
1598,2830.982127
1599,1755.194333
1600,13510.33824
1601,21939.4585
1602,2567.604195
1603,4189.707252
1604,2040.868429
1605,7560.668069
1606,2249.572316
1607,1945.886176
1608,968.4525529
1609,13461.29217
1610,561.8951539
1611,793.4826544
1612,29051.33613
1613,5075.270799
1614,10306.75063
1615,3312.733012
1616,5635.127988
1617,1077.758492
1618,382.3610474
1619,3950.094924
1620,2939.248307
1621,1446.937892
1622,4646.120814
1623,1314.97114
1624,7223.501265
1625,29914.70618
1626,664.6218212
1627,1066.950914
1628,2952.409987
1629,3914.005816
1630,3309.492035
1631,3548.600332
1632,3966.029807
1633,14007.58273
1634,3926.529132
1635,2060.195694
1636,13803.37098
1637,9136.97943
1638,329.1107952
1639,10930.88151
1640,1058.646647
1641,20236.93066
1642,11940.0539
1643,1599.589393
1644,9346.448816
1645,5981.281861
1646,6981.101682
1647,1978.267016
1648,4950.921254
1649,7048.69198
1650,3708.803447
1651,7727.427544
1652,2785.051254
1653,3469.191622
1654,1308.215364
1655,5710.957957
1656,20172.60306
1657,1536.285838
1658,8522.8387
1659,1634.459515
1660,4109.796813
1661,6335.781218
1662,20329.01908
1663,377.3086123
1664,5704.481769
1665,2623.610905
1666,2080.204105
1667,2094.197835
